[4/22/23 03:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:50PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/22/23 03:50PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/22/23 03:52PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 03:53PM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/22/23 03:56PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 04:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 05:05PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 05:06PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 05:09PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/22/23 05:10PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/22/23 05:10PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/22/23 05:10PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/22/23 05:10PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/22/23 05:11PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/22/23 05:11PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/22/23 05:11PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/22/23 05:11PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/22/23 05:16PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 05:17PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/22/23 07:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:03PM] Player dropped item: Vial, id: 229, amount: 1	
