[4/15/23 07:27AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 07:27AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 07:27AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 07:30AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 07:30AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 07:30AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 07:35AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 07:35AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 07:35AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 07:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:36PM] Player dropped item: Imperial Staff, id: 18629, amount: 1	
[4/15/23 03:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:42PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 05:47PM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/15/23 05:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 06:08PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/16/23 05:43AM] Player dropped item: Patience bow, id: 23039, amount: 1	
[4/16/23 07:43AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/16/23 07:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:06PM] Player dropped item: Mystic book, id: 23027, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
