[4/15/23 07:24AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 07:25AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 07:25AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 08:13AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 08:14AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 08:14AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 08:14AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 08:31AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 08:52AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 08:52AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 08:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:55AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 08:58AM] Player dropped item: Blurite Katana, id: 14484, amount: 1	
[4/15/23 08:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:01AM] Player dropped item: Blurite Body, id: 19985, amount: 1	
[4/15/23 09:05AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 08:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:05PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 08:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:42AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/16/23 01:53AM] Player dropped item: Patience body, id: 23035, amount: 1	
[4/16/23 01:53AM] Player dropped item: Zinq helm, id: 23050, amount: 1	
[4/16/23 02:14AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/16/23 02:14AM] Player dropped item: Super restore (1), id: 3030, amount: 1	
[4/16/23 02:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:45AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 03:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 03:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 03:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:32AM] Player dropped item: Zinq body, id: 23051, amount: 1	
[4/17/23 07:32AM] Player dropped item: Zinq body, id: 23051, amount: 1	
[4/17/23 07:32AM] Player dropped item: Zinq body, id: 23051, amount: 1	
[4/17/23 07:32AM] Player dropped item: Zinq helm, id: 23050, amount: 1	
[4/17/23 08:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Staff, id: 18629, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/17/23 12:27PM] Player dropped item: Imperial Staff, id: 18629, amount: 1	
[4/17/23 12:27PM] Player dropped item: Mystic book, id: 23027, amount: 1	
[4/17/23 05:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:59AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 07:59AM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/18/23 08:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 01:06AM] Player dropped item: $10 Bond, id: 23057, amount: 115	
[4/19/23 01:11AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/19/23 01:18AM] Player dropped item: Agumon Bow, id: 22155, amount: 1	
[4/19/23 01:18AM] Player dropped item: Agumon Bow, id: 22155, amount: 1	
[4/19/23 01:18AM] Player dropped item: Agumon Bow, id: 22155, amount: 1	
[4/19/23 01:18AM] Player dropped item: Agumon Bow, id: 22155, amount: 1	
[4/19/23 01:18AM] Player dropped item: Agumon Bow, id: 22155, amount: 1	
[4/19/23 01:18AM] Player dropped item: Trinity prayer scroll, id: 23166, amount: 1	
[4/19/23 01:18AM] Player dropped item: Trinity prayer scroll, id: 23166, amount: 1	
[4/19/23 01:18AM] Player dropped item: Trinity prayer scroll, id: 23166, amount: 1	
[4/19/23 01:18AM] Player dropped item: $10 Bond, id: 23057, amount: 115	
