[4/17/23 12:44PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/17/23 12:44PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/17/23 12:44PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/17/23 12:44PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/17/23 12:44PM] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/17/23 12:44PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/17/23 12:53PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/17/23 01:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:18PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/17/23 02:19PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 02:19PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 02:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:43AM] Player dropped item: Vial, id: 229, amount: 1	
