[4/15/23 05:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:57PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 05:57PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 05:58PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 06:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:17PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:59PM] Player dropped item: Slayer ticket, id: 5023, amount: 427	
[4/15/23 06:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:10PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 07:10PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 07:13PM] Player dropped item: Imperial Staff, id: 18629, amount: 1	
[4/15/23 07:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:50PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:10AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:45AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:25AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:45PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 02:45PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 05:45AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:48AM] Player dropped item: Vial, id: 229, amount: 1	
