[4/19/23 12:09PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/19/23 12:09PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/19/23 12:09PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/19/23 12:13PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/19/23 12:37PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/19/23 12:37PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/19/23 12:37PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/19/23 12:37PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/19/23 12:39PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/20/23 12:36AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:36AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:36AM] Player dropped item: Smoo, id: 1005, amount: 1	
[4/20/23 01:12AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 01:23AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/20/23 01:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:37AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 08:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 08:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:24AM] Player dropped item: Infinite overload potion (T1), id: 23124, amount: 1	
[4/21/23 10:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:53AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:03PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/21/23 12:03PM] Player dropped item: Super restore (3), id: 3026, amount: 1	
[4/21/23 12:03PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/21/23 12:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 05:32AM] Player dropped item: Infinite healing potion (T1), id: 23118, amount: 1	
[4/22/23 11:06AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:46PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 01:46PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 02:39PM] Player dropped item: Bronze pickaxe, id: 1265, amount: 1	
[4/23/23 01:04AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:21AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:21AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
