[4/15/23 08:01AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 08:01AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 08:01AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 08:03AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 08:03AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 08:03AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 08:06AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 08:09AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 08:09AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 08:22AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 08:22AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 08:24AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 08:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:48AM] Player dropped item: Vial, id: 229, amount: 1	
