[4/19/23 01:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 01:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:54PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/20/23 12:56AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:56AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 02:19AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 12:25PM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/21/23 12:25PM] Player dropped item: Mystic helm, id: 23021, amount: 1	
[4/21/23 12:25PM] Player dropped item: Mystic legs, id: 23023, amount: 1	
[4/21/23 12:55PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 01:29PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:25AM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 01:09AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/24/23 01:14AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/24/23 01:14AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/24/23 01:22AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/24/23 01:26AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/24/23 01:28AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
