[4/16/23 09:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:30AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 09:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:10AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:10AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:22AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/16/23 10:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:10AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:26PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 02:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:10AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:52AM] Player dropped item: Vial, id: 229, amount: 1	
