[4/20/23 06:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:07AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/20/23 06:08AM] Player dropped item: Blurite Amulet, id: 19991, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/20/23 06:08AM] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/20/23 06:08AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/20/23 06:08AM] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/20/23 06:10AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/20/23 06:10AM] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/20/23 06:10AM] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/20/23 06:10AM] Player dropped item: Blurite Katana, id: 14484, amount: 1	
[4/20/23 06:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:16AM] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/20/23 06:16AM] Player dropped item: Blurite Cape, id: 20400, amount: 1	
[4/20/23 06:18AM] Player dropped item: Blurite Body, id: 19985, amount: 1	
[4/20/23 06:39AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:39AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:23AM] Player dropped item: Clean Fennel, id: 916, amount: 1	
[4/21/23 01:23AM] Player dropped item: Clean Caraway, id: 931, amount: 1	
[4/21/23 02:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:12AM] Player dropped item: Clean Fennel, id: 916, amount: 1	
[4/21/23 02:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:45AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 03:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:39AM] Player dropped item: Clean Larith, id: 777, amount: 1	
[4/21/23 05:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:47PM] Player dropped item: Hofperry, id: 1007, amount: 1	
[4/21/23 12:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:47PM] Player dropped item: Blurite Gloves, id: 19988, amount: 1	
[4/21/23 09:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 01:53AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/23/23 02:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 02:15AM] Player dropped item: Antique Body, id: 8817, amount: 1	
[4/23/23 02:15AM] Player dropped item: Antique Body, id: 8817, amount: 1	
