[4/18/23 09:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:56PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/18/23 09:56PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/18/23 09:56PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/18/23 09:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:02PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/18/23 10:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:04PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/18/23 10:06PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/18/23 10:06PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/18/23 10:08PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/18/23 10:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:53PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 11:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:10PM] Player dropped item: Vial, id: 229, amount: 1	
