[4/16/23 02:37AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 02:37AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/16/23 02:38AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 02:38AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/16/23 02:38AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 02:39AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/18/23 03:47PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/19/23 10:04AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 07:45AM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno tokhaar-kal, id: 18683, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Helm, id: 13300, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Helm, id: 13300, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Blade, id: 20542, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Blade, id: 20542, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/21/23 09:31AM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/21/23 09:32AM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/21/23 09:39AM] Player dropped item: Nightmare gloves, id: 23031, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Bow, id: 23144, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Bow, id: 23144, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Bow, id: 23144, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Staff, id: 23145, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Sword, id: 23146, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Staff, id: 23145, amount: 1	
[4/21/23 09:48AM] Player dropped item: Antique Bow, id: 23144, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/21/23 09:55AM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic book, id: 23027, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic book, id: 23027, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic helm, id: 23021, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic helm, id: 23021, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic helm, id: 23021, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic body, id: 23022, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic staff, id: 23026, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic staff, id: 23026, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic legs, id: 23023, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic legs, id: 23023, amount: 1	
[4/22/23 06:16AM] Player dropped item: Mystic gloves, id: 23024, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
