[4/16/23 10:02PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 10:02PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:06PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 10:19PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 02:36AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 04:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:30AM] Player dropped item: Mystic legs, id: 23023, amount: 1	
[4/18/23 09:09AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 09:09AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 10:13AM] Player dropped item: Vial, id: 229, amount: 1	
