[4/15/23 09:55AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 09:55AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 09:55AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 09:55AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 09:55AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 09:56AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 09:57AM] Player dropped item: Blurite Helm, id: 19984, amount: 1	
[4/15/23 09:57AM] Player dropped item: Blurite Helm, id: 19984, amount: 1	
[4/15/23 09:58AM] Player dropped item: Blurite Body, id: 19985, amount: 1	
[4/15/23 09:58AM] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/15/23 09:58AM] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/15/23 09:58AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 09:58AM] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/15/23 10:08AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 10:09AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 10:09AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 10:21AM] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/15/23 11:02AM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/15/23 11:02AM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/15/23 03:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:31PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/15/23 06:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:00PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 08:01PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:38PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/15/23 10:38PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/15/23 10:38PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/15/23 10:38PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/15/23 10:38PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/15/23 10:38PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/16/23 06:17AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 06:33AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:13AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:13AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:43AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 11:09AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 11:21AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 11:39AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 12:00PM] Player dropped item: Salamander, id: 1017, amount: 1	
[4/16/23 05:43PM] Player dropped item: Godly Legs, id: 14052, amount: 1	
[4/16/23 05:43PM] Player dropped item: Godly Legs, id: 14052, amount: 1	
[4/16/23 05:43PM] Player dropped item: Godly Legs, id: 14052, amount: 1	
[4/16/23 07:08PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:14PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:14PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:15PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 07:17PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 07:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:52PM] Player dropped item: PvM Casket, id: 2736, amount: 1	
[4/19/23 03:52PM] Player dropped item: Slayer casket, id: 2734, amount: 2	
[4/19/23 03:52PM] Player dropped item: Slayer casket, id: 2734, amount: 1	
[4/19/23 03:53PM] Player dropped item: Vote scroll, id: 23020, amount: 3	
[4/19/23 03:53PM] Player dropped item: Vote scroll, id: 23020, amount: 3	
[4/19/23 03:53PM] Player dropped item: Vote scroll, id: 23020, amount: 3	
[4/19/23 03:53PM] Player dropped item: Vote scroll, id: 23020, amount: 1	
[4/19/23 03:53PM] Player dropped item: Vote scroll, id: 23020, amount: 1	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 271480334	
[4/19/23 03:54PM] Player dropped item: Coin, id: 995, amount: 334	
