[4/20/23 08:50AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/20/23 08:50AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/20/23 09:39AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 10:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 10:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 10:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 10:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 12:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 01:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 01:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 02:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 02:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 02:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 02:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 06:42AM] Player dropped item: Vial, id: 229, amount: 1	
