[4/19/23 12:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 12:59PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/19/23 01:00PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/19/23 01:00PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/19/23 01:02PM] Player dropped item: Blurite Body, id: 19985, amount: 1	
[4/19/23 01:02PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/19/23 01:02PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/19/23 01:02PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/19/23 01:04PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/19/23 01:06PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/19/23 01:12PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/19/23 01:12PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/19/23 01:12PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/19/23 01:27PM] Player dropped item: Blurite Gloves, id: 19988, amount: 1	
[4/19/23 01:27PM] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/19/23 01:57PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/19/23 02:14PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/19/23 02:18PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/19/23 02:49PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/19/23 02:51PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
