[4/16/23 02:22AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 02:23AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 02:23AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 02:23AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 02:24AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 02:28AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 02:28AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 02:28AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 02:31AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/16/23 02:35AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 02:35AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 02:40AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 02:40AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 02:40AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/16/23 02:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:58AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 05:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:30PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 05:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:01AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:53AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:27AM] Player dropped item: Super restore (3), id: 3026, amount: 1	
[4/17/23 02:37AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:21AM] Player dropped item: Vial, id: 229, amount: 1	
