[4/18/23 04:32PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/18/23 04:32PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/18/23 04:32PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/18/23 04:32PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/18/23 04:32PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/18/23 04:32PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/18/23 04:35PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/18/23 04:35PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/18/23 04:35PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/18/23 04:47PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/18/23 04:47PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/18/23 04:50PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/18/23 04:52PM] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/18/23 05:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:35PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 06:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:50PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:50PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 03:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 03:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:11PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 06:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:45PM] Player dropped item: Vial, id: 229, amount: 1	
