[4/16/23 06:00AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 06:00AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 06:00AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 06:03AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 06:03AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 06:04AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 06:04AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/16/23 06:08AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/16/23 06:08AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/16/23 06:08AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/16/23 06:08AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 06:09AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/17/23 10:39AM] Player dropped item: Antique Bow, id: 23144, amount: 1	
[4/17/23 10:54AM] Player dropped item: Clean Cardamon, id: 789, amount: 1	
[4/17/23 11:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:39AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 09:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 09:55AM] Player dropped item: Nagi Cape, id: 21071, amount: 1	
