[4/18/23 08:26AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 09:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:42PM] Player dropped item: Vial, id: 229, amount: 1	
