[4/15/23 09:52AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 09:52AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 09:55AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:19AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:19AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:19AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:33AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:33AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:33AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 10:46AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:15AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:15AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:17AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:26AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:26AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 11:26AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 03:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:39AM] Player dropped item: Champion Gloves, id: 12994, amount: 1	
[4/16/23 02:37PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/16/23 02:37PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/17/23 03:03AM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/17/23 07:08AM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 08:33AM] Player dropped item: Varth Legs, id: 22147, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 08:33AM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 08:33AM] Player dropped item: Varth Legs, id: 22147, amount: 1	
[4/17/23 08:33AM] Player dropped item: Varth Legs, id: 22147, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:43AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:44AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:44AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:44AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 08:44AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
