[4/21/23 05:13AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/21/23 05:13AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/21/23 05:16AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/21/23 05:18AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/21/23 05:18AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/21/23 05:23AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/21/23 05:24AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/21/23 05:24AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/21/23 05:24AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/21/23 05:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:59AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:05AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:05AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:05AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:05AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:05AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 07:56AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 08:24AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 08:47AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 08:48AM] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/21/23 08:48AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 09:01AM] Player dropped item: Infinite prayer potion (T3), id: 23123, amount: 1	
[4/21/23 09:01AM] Player dropped item: Infinite prayer potion (T3), id: 23123, amount: 1	
[4/22/23 08:31AM] Player dropped item: Vial, id: 229, amount: 1	
