[4/17/23 06:50AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/17/23 06:50AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/17/23 07:21AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/17/23 07:21AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/17/23 07:21AM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/17/23 05:46PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/17/23 05:46PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/17/23 05:46PM] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/17/23 05:46PM] Player dropped item: Sacred Scythe, id: 17664, amount: 1	
[4/17/23 05:46PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/17/23 05:46PM] Player dropped item: Blurite Box, id: 14488, amount: 1	
