[4/18/23 08:05PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 11:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:32PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/19/23 06:35PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/19/23 08:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 12:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:25AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 02:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 04:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 04:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 05:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 05:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/20/23 05:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
