[4/18/23 10:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/18/23 10:47AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/18/23 10:49AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/18/23 10:50AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/18/23 10:51AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 10:58AM] Player dropped item: Lava bones, id: 2023, amount: 94	
[4/18/23 11:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:42AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/18/23 11:42AM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/18/23 11:42AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/18/23 11:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:09PM] Player dropped item: Clean Tarragon, id: 783, amount: 1	
[4/18/23 12:09PM] Player dropped item: Salamander, id: 1017, amount: 1	
[4/18/23 12:10PM] Player dropped item: Clean Rosocely, id: 795, amount: 1	
[4/18/23 12:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:11PM] Player dropped item: Lava bones, id: 2023, amount: 25	
[4/18/23 12:35PM] Player dropped item: Grapevine, id: 945, amount: 1	
[4/18/23 12:58PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 01:03PM] Player dropped item: Mystic legs, id: 23023, amount: 1	
[4/18/23 01:05PM] Player dropped item: Mystic body, id: 23022, amount: 1	
