[4/18/23 07:59AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/18/23 07:59AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/18/23 08:00AM] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/18/23 08:00AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/18/23 08:00AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/18/23 09:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:53AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:12AM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/20/23 11:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 05:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 07:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:40AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:40AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:40AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:40AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:40AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 12:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:27PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 02:27PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 02:30PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 03:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:25PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 07:25PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 06:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:13AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:54AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:04PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 03:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:04PM] Player dropped item: Vial, id: 229, amount: 1	
