[4/20/23 12:42AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:42AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:50AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 01:34AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/20/23 01:35AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/20/23 01:37AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/20/23 01:37AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/20/23 01:37AM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/20/23 01:37AM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/20/23 01:37AM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/20/23 01:38AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
