[4/22/23 06:30AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 09:02AM] Player dropped item: Clean Fennel, id: 916, amount: 1	
[4/22/23 09:02AM] Player dropped item: Phranium, id: 1009, amount: 1	
[4/22/23 09:04AM] Player dropped item: Clean Sephialla, id: 913, amount: 1	
[4/22/23 09:05AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:16AM] Player dropped item: Clean Larith, id: 777, amount: 1	
[4/22/23 09:25AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:25AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:25AM] Player dropped item: Clean Verinise, id: 815, amount: 1	
[4/22/23 09:34AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:37AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:39AM] Player dropped item: Clean Ralorage, id: 919, amount: 1	
[4/23/23 02:18AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
