[4/15/23 04:33AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 04:33AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 04:33AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 04:35AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 04:35AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 04:35AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 04:38AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 04:38AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 04:40AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 04:40AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 04:40AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 09:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:21AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 11:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:14AM] Player dropped item: Lava bones, id: 2023, amount: 5354	
[4/16/23 01:12AM] Player dropped item: Coin, id: 995, amount: 578	
