[4/20/23 11:43PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/21/23 11:56AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 01:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 01:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 03:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:37PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:37PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 08:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 09:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 09:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/25/23 12:38AM] Player dropped item: Vial, id: 229, amount: 1	
[4/25/23 12:38AM] Player dropped item: Vial, id: 229, amount: 1	
