[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:52PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/21/23 10:52PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/21/23 10:52PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/22/23 09:11AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 06:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:15PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/22/23 09:15PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/22/23 09:16PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 09:16PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/23/23 12:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 12:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 03:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/23/23 10:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 03:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 03:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 04:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 04:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 04:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 04:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/25/23 01:48AM] Player dropped item: Knife, id: 946, amount: 1	
[4/25/23 08:17PM] Player dropped item: Infinite healing potion (T1), id: 23118, amount: 1	
