[4/19/23 02:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 02:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:38PM] Player dropped item: Blurite Body, id: 19985, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/21/23 02:28PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/21/23 02:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/21/23 02:31PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/21/23 02:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:38PM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/21/23 02:38PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/21/23 02:38PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
