[4/16/23 08:51AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 08:51AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 08:52AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 08:52AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 08:52AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 08:52AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 08:52AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 09:16AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 02:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 03:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 05:00AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 05:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 05:16AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 06:53AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:32AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:32AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:13AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:53AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 12:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:04PM] Player dropped item: Vial, id: 229, amount: 1	
