[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:43AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:44AM] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/21/23 08:49AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/21/23 08:49AM] Player dropped item: Starter Legs, id: 705, amount: 1	
