[4/15/23 12:06PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 12:06PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 12:07PM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 12:08PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 12:08PM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 12:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 12:37PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 12:41PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 12:50PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:27PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:27PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 05:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:05PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:06PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 06:06PM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:06PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 06:06PM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:06PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 06:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:06PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 07:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 07:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 08:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 10:53PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:59AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 08:00AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 08:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:16AM] Player dropped item: Super restore (2), id: 3028, amount: 1	
[4/16/23 08:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:32AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:46AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 10:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:53PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 12:55PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 12:55PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 01:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 01:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 04:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 05:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:11PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:37PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 04:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:08PM] Player dropped item: Vial, id: 229, amount: 1	
