[4/15/23 06:46AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 06:46AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 09:04AM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/15/23 09:32AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:35AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 09:35AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 09:35AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 03:16PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 03:16PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/16/23 11:01PM] Player dropped item: Tormented Legs, id: 21038, amount: 1	
[4/17/23 03:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:38AM] Player dropped item: Blurite Katana, id: 14484, amount: 1	
[4/17/23 12:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:00PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 12:08AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 01:50AM] Player dropped item: Infinite healing potion (T1), id: 23118, amount: 1	
[4/19/23 05:26AM] Player dropped item: Bronze pickaxe, id: 1265, amount: 1	
[4/19/23 02:08PM] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/20/23 10:10PM] Player dropped item: PvM Casket, id: 2736, amount: 2	
[4/20/23 10:10PM] Player dropped item: PvM Casket, id: 2736, amount: 2	
[4/20/23 10:11PM] Player dropped item: PvM Casket, id: 2736, amount: 1	
[4/21/23 08:41AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:41AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:41AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 05:55AM] Player dropped item: Adamant platebody (h1), id: 19482, amount: 1	
