[4/21/23 12:02AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/21/23 12:02AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/21/23 12:02AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/21/23 12:02AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/21/23 12:02AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/21/23 12:02AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/21/23 12:09AM] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/21/23 12:46AM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/21/23 12:48AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 01:25AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:51AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 11:33AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/21/23 11:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:46PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 01:09PM] Player dropped item: Nagi Cape, id: 21071, amount: 1	
[4/21/23 01:09PM] Player dropped item: Aberrant Amulet, id: 19892, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 11:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:37AM] Player dropped item: Forsaken Sword, id: 14915, amount: 1	
[4/22/23 01:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:53PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:21PM] Player dropped item: Vial, id: 229, amount: 1	
