[4/16/23 06:51PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 06:51PM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/16/23 06:52PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/16/23 06:52PM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/16/23 07:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:16PM] Player dropped item: Super restore (3), id: 3026, amount: 1	
[4/16/23 07:16PM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/16/23 07:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 07:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 07:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 07:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 07:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/16/23 08:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:13PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 08:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:47AM] Player dropped item: Vial, id: 229, amount: 1	
