[4/15/23 08:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 09:38AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 12:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 02:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:01PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 02:17PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 08:28AM] Player dropped item: Coin, id: 995, amount: 585	
[4/23/23 11:50AM] Player dropped item: Clean Fennel, id: 916, amount: 1	
