[4/19/23 06:47AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/19/23 07:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:06AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:57AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/20/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 06:23PM] Player dropped item: Vial, id: 229, amount: 1	
