[4/20/23 11:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 12:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 12:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 12:20PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/20/23 12:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 12:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 09:25AM] Player dropped item: Vial, id: 229, amount: 1	
