[4/15/23 12:09AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 12:09AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 12:09AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 12:09AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 12:09AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 12:09AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 12:12AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 12:12AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 12:12AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 12:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 12:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 12:59AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:29AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:51AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 01:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:02AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:37AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 02:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 02:38PM] Player dropped item: Vial, id: 229, amount: 1	
