[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 1082538, owner: Xtc	
[4/22/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Xtc	
[4/22/23 06:33AM] Player picked up item: Coin, id: 995, amount: 2330067, owner: Xtc	
[4/22/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 02:59AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:00AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:12AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:12AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:12AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:12AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:13AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
