[4/17/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kinda Savage	
[4/17/23 04:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:34AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:34AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:36AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kinda Savage	
[4/17/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:39AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:39AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kinda Savage	
[4/17/23 04:41AM] Player picked up item: Coin, id: 995, amount: 3921089, owner: Kinda Savage	
[4/17/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kinda Savage	
[4/17/23 04:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kinda Savage	
[4/17/23 04:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kinda Savage	
[4/17/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kinda Savage	
[4/17/23 04:46AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:46AM] Player picked up item: Coin, id: 995, amount: 200, owner: Kinda Savage	
[4/17/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:50AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:51AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:05AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:05AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kinda Savage	
[4/17/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 05:06AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kinda Savage	
[4/17/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 05:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kinda Savage	
[4/17/23 06:12AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:19AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:19AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:20AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:20AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Kinda Savage	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Kinda Savage	
[4/17/23 06:30AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Kinda Savage	
[4/17/23 06:31AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kinda Savage	
[4/17/23 06:33AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kinda Savage	
[4/17/23 06:36AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kinda Savage	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:36AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kinda Savage	
[4/17/23 06:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kinda Savage	
[4/17/23 06:39AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kinda Savage	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kinda Savage	
[4/17/23 06:41AM] Player picked up item: Coin, id: 995, amount: 2226392, owner: Kinda Savage	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kinda Savage	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Kinda Savage	
[4/17/23 06:42AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kinda Savage	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kinda Savage	
[4/17/23 06:45AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kinda Savage	
[4/17/23 06:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kinda Savage	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kinda Savage	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kinda Savage	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kinda Savage	
[4/17/23 07:05AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kinda Savage	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kinda Savage	
[4/17/23 07:10AM] Player picked up item: Coin, id: 995, amount: 1837602, owner: Kinda Savage	
[4/17/23 07:10AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kinda Savage	
[4/17/23 07:14AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Kinda Savage	
[4/17/23 07:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kinda Savage	
[4/17/23 07:16AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Kinda Savage	
[4/17/23 07:22AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Kinda Savage	
[4/17/23 07:22AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Kinda Savage	
[4/17/23 07:31AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kinda Savage	
[4/17/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kinda Savage	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kinda Savage	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Kinda Savage	
[4/17/23 07:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Kinda Savage	
[4/17/23 09:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kinda Savage	
[4/17/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kinda Savage	
[4/18/23 06:47AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kinda Savage	
[4/18/23 03:48PM] Player picked up item: Unknown Body, id: 21043, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Unknown Body, id: 21043, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Unknown Body, id: 21043, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Unknown Body, id: 21043, amount: 1, owner: Like My Peep	
[4/18/23 03:49PM] Player picked up item: Godly Bow, id: 21018, amount: 1, owner: Like My Peep	
[4/18/23 03:49PM] Player picked up item: Gold Cape, id: 11762, amount: 1, owner: Like My Peep	
[4/19/23 04:31PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/20/23 03:32AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Kinda Savage	
[4/26/23 03:32PM] Player picked up item: Tarn token, id: 10835, amount: 3348, owner: Kinda Savage	
