[4/15/23 08:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dup	
[4/15/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dup	
[4/15/23 08:37AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Dup	
[4/15/23 08:37AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Dup	
[4/15/23 08:38AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Dup	
[4/15/23 08:42AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Dup	
[4/15/23 08:49AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Dup	
[4/15/23 08:55AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Dup	
[4/15/23 08:57AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Dup	
[4/15/23 09:09AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Dup	
[4/15/23 09:57AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Dup	
[4/15/23 10:43AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Dup	
