[4/20/23 02:57AM] Player picked up item: Coin, id: 995, amount: 100, owner: Anubis	
[4/20/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 02:57AM] Player picked up item: Coin, id: 995, amount: 100, owner: Anubis	
[4/20/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 03:00AM] Player picked up item: Coin, id: 995, amount: 200, owner: Anubis	
[4/20/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Anubis	
[4/20/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Anubis	
[4/20/23 03:02AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Anubis	
[4/20/23 03:08AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Anubis	
[4/20/23 03:08AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Anubis	
[4/20/23 03:11AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Anubis	
[4/20/23 03:11AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Anubis	
[4/20/23 03:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Anubis	
[4/20/23 03:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Anubis	
[4/20/23 03:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Anubis	
[4/20/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Anubis	
[4/20/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Anubis	
[4/20/23 03:14AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Anubis	
[4/20/23 03:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Anubis	
[4/20/23 03:28AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Anubis	
[4/20/23 03:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Anubis	
[4/20/23 03:34AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Anubis	
[4/20/23 03:34AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Anubis	
[4/20/23 03:41AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Anubis	
[4/20/23 03:41AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Anubis	
[4/20/23 03:43AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Anubis	
[4/20/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 03:43AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Anubis	
[4/20/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Anubis	
[4/20/23 03:51AM] Player picked up item: Coin, id: 995, amount: 1940291, owner: Anubis	
[4/20/23 03:59AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Anubis	
[4/20/23 03:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Anubis	
[4/20/23 03:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Anubis	
[4/20/23 03:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Anubis	
[4/20/23 04:00AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Anubis	
[4/20/23 04:00AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Anubis	
[4/20/23 04:00AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Anubis	
[4/20/23 04:02AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Anubis	
[4/20/23 04:02AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Anubis	
[4/20/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 04:03AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Anubis	
[4/20/23 04:03AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Anubis	
[4/20/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 04:10AM] Player picked up item: Coin, id: 995, amount: 800, owner: Anubis	
[4/20/23 04:11AM] Player picked up item: Imperial Staff, id: 18629, amount: 1, owner: Anubis	
[4/20/23 04:11AM] Player picked up item: Coin, id: 995, amount: 800, owner: Anubis	
[4/20/23 04:11AM] Player picked up item: Coin, id: 995, amount: 800, owner: Anubis	
[4/20/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 04:14AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Anubis	
[4/20/23 04:16AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Anubis	
[4/20/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Anubis	
[4/20/23 04:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Anubis	
[4/20/23 05:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Anubis	
[4/20/23 05:04AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Anubis	
[4/20/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 05:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Anubis	
[4/20/23 05:07AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Anubis	
[4/20/23 05:40AM] Player picked up item: Aberrant Amulet, id: 19892, amount: 1, owner: Anubis	
[4/20/23 05:47AM] Player picked up item: Aberrant Amulet, id: 19892, amount: 1, owner: Anubis	
[4/20/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Anubis	
[4/20/23 05:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Anubis	
[4/20/23 05:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Anubis	
[4/20/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Anubis	
[4/20/23 06:22AM] Player picked up item: Coin, id: 995, amount: 2032077, owner: Anubis	
[4/20/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Anubis	
[4/20/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Anubis	
[4/20/23 06:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Anubis	
[4/20/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Anubis	
[4/20/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Anubis	
[4/20/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Anubis	
[4/20/23 06:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Anubis	
[4/20/23 06:34AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Anubis	
[4/20/23 06:36AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Anubis	
[4/20/23 06:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Anubis	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Anubis	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Anubis	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Anubis	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Anubis	
[4/20/23 07:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Anubis	
