[4/15/23 08:19AM] Player picked up item: Coin, id: 995, amount: 100, owner: Amura	
[4/15/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Amura	
[4/15/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:24AM] Player picked up item: Coin, id: 995, amount: 100, owner: Peg Legs	
[4/15/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Peg Legs	
[4/15/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Peg Legs	
[4/15/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Peg Legs	
[4/15/23 08:24AM] Player picked up item: Coin, id: 995, amount: 100, owner: Peg Legs	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 100, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Coin, id: 995, amount: 100, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Amura	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 2361243, owner: Amura	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:01AM] Player picked up item: Coin, id: 995, amount: 300, owner: Amura	
[4/15/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Amura	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/15/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Amura	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:06AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Amura	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Amura	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/15/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1974663, owner: Amura	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 09:42AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Amura	
[4/15/23 09:42AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Amura	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Amura	
[4/15/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2358779, owner: Amura	
[4/15/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 10:05AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Amura	
[4/15/23 10:06AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Amura	
[4/15/23 10:08AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Amura	
[4/15/23 10:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Amura	
[4/15/23 10:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Amura	
[4/15/23 10:11AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Amura	
[4/15/23 07:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/15/23 07:16PM] Player picked up item: Patience body, id: 23035, amount: 1, owner: Amura	
[4/15/23 07:21PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Amura	
[4/15/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/15/23 07:38PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Amura	
[4/15/23 07:38PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Amura	
[4/15/23 07:51PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Amura	
[4/15/23 07:53PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/15/23 07:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Amura	
[4/15/23 07:59PM] Player picked up item: Coin, id: 995, amount: 2309723, owner: Amura	
[4/15/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/15/23 08:39PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Amura	
[4/15/23 08:39PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Amura	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Amura	
[4/15/23 08:41PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Amura	
[4/15/23 08:41PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Amura	
[4/15/23 09:16PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Amura	
[4/15/23 09:30PM] Player picked up item: Coin, id: 995, amount: 1050476, owner: Amura	
[4/15/23 09:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/15/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Amura	
[4/15/23 09:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Amura	
[4/15/23 09:47PM] Player picked up item: Aberrant Legs, id: 20594, amount: 1, owner: Amura	
[4/15/23 09:58PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Amura	
[4/15/23 10:00PM] Player picked up item: Coin, id: 995, amount: 1597871, owner: Amura	
[4/15/23 10:00PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 10:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Amura	
[4/15/23 10:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/15/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1580636, owner: Amura	
[4/15/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 4425914, owner: Amura	
[4/15/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/15/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/15/23 10:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/16/23 12:05AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Amura	
