[4/15/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:02PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Xenon	
[4/15/23 02:02PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Xenon	
[4/15/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:04PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Xenon	
[4/15/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Xenon	
[4/15/23 02:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Xenon	
[4/15/23 02:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Xenon	
[4/15/23 02:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Xenon	
[4/15/23 02:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Xenon	
[4/15/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:14PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Xenon	
[4/15/23 02:17PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Xenon	
[4/15/23 02:17PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Xenon	
[4/15/23 02:18PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Xenon	
[4/15/23 02:21PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Xenon	
[4/15/23 02:25PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Xenon	
[4/15/23 02:25PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Xenon	
[4/15/23 02:26PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Xenon	
[4/15/23 02:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Xenon	
[4/15/23 02:27PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Xenon	
[4/15/23 02:28PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Xenon	
[4/15/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Xenon	
[4/15/23 02:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Xenon	
[4/15/23 02:33PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Xenon	
[4/15/23 02:34PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Xenon	
[4/15/23 02:34PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Xenon	
[4/15/23 02:35PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Xenon	
[4/15/23 02:35PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Xenon	
[4/15/23 02:35PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Xenon	
[4/15/23 02:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Xenon	
[4/15/23 02:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Xenon	
[4/15/23 02:41PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Xenon	
[4/15/23 02:43PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Xenon	
[4/15/23 02:43PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Xenon	
[4/15/23 02:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Xenon	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Xenon	
[4/15/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Xenon	
[4/15/23 02:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Xenon	
[4/15/23 02:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Xenon	
[4/15/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Xenon	
[4/15/23 03:00PM] Player picked up item: Coin, id: 995, amount: 2118770, owner: Xenon	
[4/15/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Xenon	
[4/15/23 03:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Xenon	
[4/15/23 03:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Xenon	
[4/15/23 03:24PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Xenon	
[4/15/23 03:27PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Xenon	
[4/15/23 03:27PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Xenon	
[4/15/23 03:31PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Xenon	
[4/15/23 03:33PM] Player picked up item: Coin, id: 995, amount: 2695345, owner: Xenon	
[4/15/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Xenon	
[4/15/23 03:37PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Xenon	
[4/15/23 03:37PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Xenon	
[4/15/23 03:51PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Xenon	
[4/15/23 03:51PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Xenon	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Xenon	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Xenon	
[4/15/23 03:57PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Xenon	
[4/15/23 03:57PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Xenon	
[4/15/23 03:58PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Xenon	
[4/15/23 03:58PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Xenon	
[4/15/23 03:59PM] Player picked up item: Coin, id: 995, amount: 2275759, owner: Xenon	
[4/15/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Xenon	
[4/15/23 04:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Xenon	
[4/24/23 03:04PM] Player picked up item: Owner's cape, id: 7995, amount: 1, owner: Ppoopoo	
