[4/18/23 05:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Thc	
[4/18/23 05:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 05:58PM] Player picked up item: Coin, id: 995, amount: 100, owner: Thc	
[4/18/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 05:58PM] Player picked up item: Coin, id: 995, amount: 100, owner: Olliv1125	
[4/18/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Olliv1125	
[4/18/23 05:59PM] Player picked up item: Coin, id: 995, amount: 100, owner: Thc	
[4/18/23 05:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:00PM] Player picked up item: Coin, id: 995, amount: 100, owner: Thc	
[4/18/23 06:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 1 3	
[4/18/23 06:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:01PM] Player picked up item: Coin, id: 995, amount: 100, owner: Thc	
[4/18/23 06:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Thc	
[4/18/23 06:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Coin, id: 995, amount: 600, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Thc	
[4/18/23 06:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 06:10PM] Player picked up item: Lava bones, id: 2023, amount: 16, owner: Thc	
[4/18/23 06:14PM] Player picked up item: Coin, id: 995, amount: 1996983, owner: Thc	
[4/18/23 06:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Thc	
[4/18/23 06:24PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Thc	
[4/18/23 06:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Thc	
[4/18/23 06:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 06:26PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Thc	
[4/18/23 06:28PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Thc	
[4/18/23 06:28PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Thc	
[4/18/23 06:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 07:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/18/23 07:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Thc	
[4/18/23 07:22PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Thc	
[4/18/23 07:22PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Thc	
[4/18/23 07:24PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Thc	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 700, owner: Thc	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Thc	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Thc	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Thc	
[4/18/23 07:44PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Thc	
[4/18/23 07:45PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Thc	
[4/18/23 07:45PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Thc	
[4/18/23 07:55PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Thc	
[4/18/23 07:55PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Thc	
[4/18/23 07:57PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Thc	
[4/18/23 07:59PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Thc	
[4/19/23 03:51PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Thc	
[4/19/23 03:55PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Thc	
[4/19/23 03:56PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 03:57PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Thc	
[4/19/23 03:58PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 03:58PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 03:59PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Thc	
[4/19/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/19/23 05:01PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Thc	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Thc	
[4/19/23 05:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Thc	
[4/19/23 05:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/19/23 05:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/19/23 05:09PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Thc	
[4/19/23 05:15PM] Player picked up item: Coin, id: 995, amount: 2319972, owner: Thc	
[4/19/23 05:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Thc	
[4/19/23 05:15PM] Player picked up item: Coin, id: 995, amount: 3505087, owner: Thc	
[4/19/23 05:15PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Thc	
[4/19/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Thc	
[4/19/23 05:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Thc	
[4/19/23 07:03PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Thc	
[4/19/23 07:03PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Thc	
[4/19/23 07:04PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Thc	
[4/19/23 07:07PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Thc	
[4/19/23 07:07PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Thc	
[4/19/23 07:08PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Thc	
[4/19/23 07:28PM] Player picked up item: Coin, id: 995, amount: 800, owner: Thc	
[4/19/23 07:29PM] Player picked up item: Coin, id: 995, amount: 800, owner: Thc	
[4/19/23 07:30PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Thc	
[4/19/23 07:30PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Thc	
[4/19/23 07:31PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Thc	
[4/19/23 07:31PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Thc	
[4/19/23 07:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/19/23 07:39PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Thc	
[4/19/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/19/23 07:41PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Thc	
[4/19/23 07:42PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 07:42PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Thc	
[4/19/23 07:44PM] Player picked up item: Coin, id: 995, amount: 1433400, owner: Thc	
[4/19/23 07:44PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Thc	
[4/19/23 07:56PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Thc	
[4/19/23 07:58PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Thc	
[4/19/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/20/23 04:01AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Thc	
[4/20/23 04:05AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Thc	
[4/20/23 04:06AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Thc	
[4/20/23 08:51AM] Player picked up item: Coin, id: 995, amount: 1238603, owner: Thc	
[4/20/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Thc	
[4/20/23 09:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Thc	
[4/20/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Thc	
[4/20/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Thc	
[4/20/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Thc	
[4/20/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Thc	
[4/20/23 09:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Thc	
[4/20/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Thc	
[4/20/23 09:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Thc	
[4/20/23 09:27AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Ashwsonov	
[4/20/23 09:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Ashwsonov	
[4/20/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/20/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Thc	
[4/20/23 05:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/20/23 05:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/20/23 05:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/20/23 05:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Thc	
[4/20/23 05:21PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Thc	
[4/20/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Thc	
[4/20/23 05:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Thc	
[4/20/23 05:29PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Thc	
[4/20/23 05:30PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Thc	
[4/21/23 07:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Thc	
[4/21/23 07:10PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Thc	
