[4/19/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tuggy	
[4/19/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tuggy	
[4/19/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/19/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:10AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Tempest	
[4/19/23 08:10AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Tempest	
[4/19/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:13AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Tempest	
[4/19/23 08:13AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:17AM] Player picked up item: Coin, id: 995, amount: 2365510, owner: Tempest	
[4/19/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/19/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:19AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Tempest	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:28AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tempest	
[4/19/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/19/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/19/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tempest	
[4/19/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 08:33AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tempest	
[4/19/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tempest	
[4/19/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Tempest	
[4/19/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Tempest	
[4/19/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:39AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tempest	
[4/19/23 08:39AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tempest	
[4/19/23 08:40AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tempest	
[4/19/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tempest	
[4/19/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:41AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tempest	
[4/19/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/19/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:43AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tempest	
[4/19/23 08:43AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tempest	
[4/19/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 16, owner: Tempest	
[4/19/23 08:43AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tempest	
[4/19/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Tempest	
[4/19/23 08:44AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tempest	
[4/19/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tempest	
[4/19/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tempest	
[4/19/23 08:50AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tempest	
[4/19/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Tempest	
[4/19/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 16, owner: Tempest	
[4/19/23 08:51AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tempest	
[4/19/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tempest	
[4/19/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Tempest	
[4/19/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Tempest	
[4/19/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Tempest	
[4/19/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 08:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Tempest	
[4/19/23 08:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tempest	
[4/19/23 08:58AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tempest	
[4/19/23 08:58AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tempest	
[4/19/23 08:59AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tempest	
[4/19/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Tempest	
[4/19/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/19/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tempest	
[4/19/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tempest	
[4/19/23 09:03AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tempest	
[4/19/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 09:04AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tempest	
[4/19/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tempest	
[4/19/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
